scientific_name,longitude,latitude,checklist_id,country,observer_id,sampling_event_identifier,observation_count,species_observed,state_code,locality_id,protocol_type,observation_date,year,time_observations_started,duration_minutes,effort_distance_km,number_observers
Turdus chiguanco,-64.5010918,-31.0983098,S19370650,Argentina,obs529484,S19370650,1,true,AR-X,L3026192,Stationary,24-11-05,2005,12.83333333,180,0,3
Turdus chiguanco,-72.541523,-13.1761055,S84611314,Peru,obs1352677,S84611314,1,true,PE-CUS,L3067629,Traveling,22-09-05,2005,11,80,3.219,1
Turdus chiguanco,-78.623361,-2.556694,S24742690,Ecuador,obs608545,S24742690,2,true,EC-F,L3790704,Traveling,28-09-05,2005,9,120,2.5,1
Turdus chiguanco,-78.617844,-2.590933,S24742149,Ecuador,obs608545,S24742149,1,true,EC-A,L3866985,Traveling,13-09-05,2005,6.75,120,2.5,1
Turdus chiguanco,-78.620744,-2.627378,S24742534,Ecuador,obs608545,S24742534,1,true,EC-F,L3867050,Traveling,07-09-05,2005,9,120,2,1
Turdus chiguanco,-78.641297,-2.745494,S24742886,Ecuador,obs608545,S24742886,1,true,EC-A,L3867092,Traveling,29-08-05,2005,6.25,210,4,2
Turdus chiguanco,-71.53616,-16.3945924,S56736691,Peru,obs353695,S56736691,1,true,PE-ARE,L4471514,Traveling,09-12-05,2005,10,180,3,2
Turdus chiguanco,-76.3484573,-11.4216298,S100090406,Peru,obs431114,S100090406,3,true,PE-JUN,L490717,Traveling,16-08-05,2005,16,90,1.609,1
Turdus chiguanco,-71.730423,-13.6180268,S123488233,Peru,obs1356540,S123488233,10,true,PE-CUS,L492963,Traveling,16-10-05,2005,6,75,3.219,6
Turdus chiguanco,-71.5460694,-16.4070949,S3630222,Peru,obs105481,S3630222,4,true,PE-ARE,L500847,Traveling,28-06-05,2005,6,120,4.828,1
Turdus chiguanco,-72.2918791,-13.1910434,S14417991,Peru,obs395059,S14417991,,true,PE-CUS,L512697,Traveling,27-09-05,2005,13,120,2,4
Turdus chiguanco,-76.0989894,-9.719796,S59238518,Peru,obs168813,S59238518,,true,PE-HUC,L602831,Stationary,06-08-05,2005,15,120,0,1
Turdus chiguanco,-78.4474576,-7.1847208,S38483426,Peru,obs617726,S38483426,3,true,PE-CAJ,L6153111,Traveling,01-09-05,2005,10.66666667,230,3,10
Turdus chiguanco,-76.59798,-11.74938,S25537619,Peru,obs162833,S25537619,,true,PE-LIM,L858536,Traveling,06-09-05,2005,8,300,5,5
Turdus chiguanco,-72.0880258,-13.3169448,S149838523,Peru,obs345243,S149838523,,true,PE-CUS,L868168,Traveling,11-03-05,2005,7,60,2,6
Turdus chiguanco,-72.5365605,-13.1611891,S123582748,Peru,obs1356540,S123582748,4,true,PE-CUS,L9768045,Traveling,25-10-05,2005,12,180,4.828,2
Turdus chiguanco,-77.8775418,-6.4069622,S38386922,Peru,obs617726,S38386922,1,true,PE-AMA,L983840,Traveling,25-08-05,2005,15.5,45,1,10
Turdus chiguanco,-68.0427933,-16.3363249,S149976634,Bolivia,obs345243,S149976634,,true,BO-L,L998461,Stationary,19-03-05,2005,9,20,0,7
Turdus chiguanco,-64.2957666,-31.3442176,S66294186,Argentina,obs500739,S66294186,,true,AR-X,L11037867,Stationary,04-01-06,2006,9.5,30,0,2
Turdus chiguanco,-71.9884372,-13.5157797,S67483201,Peru,obs567665,S67483201,,true,PE-CUS,L11198044,Stationary,02-08-06,2006,9,60,0,2
Turdus chiguanco,-69.7950967,-35.5156285,S68753522,Argentina,obs500739,S68753522,,true,AR-M,L11396326,Stationary,21-01-06,2006,10,60,0,2
Turdus chiguanco,-69.1156716,-33.0170182,S68822367,Argentina,obs500739,S68822367,,true,AR-M,L11408928,Stationary,13-01-06,2006,10,120,0,2
Turdus chiguanco,-69.0221493,-32.5302438,S68824989,Argentina,obs500739,S68824989,,true,AR-M,L11409422,Traveling,08-01-06,2006,10,90,3,2
